time	magnitude	longitude	latitude	depth(m)	sigma_time	sigma_amp	cov_time_amp	event_index	gamma_score
2017-09-23T06:06:15.059	1.391	-95.021	15.241	46403.403	0.531	0.395	0.160	1054	11.015
2017-09-23T06:07:27.422	1.706	-94.674	15.563	35799.108	0.282	0.380	-0.013	1055	6.976
2017-09-09T21:43:19.195	1.990	-94.361	14.993	31861.059	0.658	0.638	-0.411	1057	6.000
2017-09-09T21:45:35.549	2.765	-95.825	16.628	160008.243	0.552	0.667	0.340	1058	12.350
2017-09-09T21:45:38.572	2.967	-94.376	15.802	44574.516	0.689	0.542	-0.591	1059	10.765
2017-09-10T16:09:22.530	2.137	-94.786	15.396	34990.112	0.779	0.438	-0.116	1083	7.833
2017-09-10T16:09:22.492	1.730	-99.587	16.857	338189.496	0.700	0.607	0.089	1084	5.897
2017-09-10T16:18:20.491	2.357	-94.706	15.165	32774.790	0.744	0.416	-0.268	1085	11.921
2017-09-10T16:24:36.770	2.505	-94.784	15.190	34441.601	1.033	0.527	-0.466	1086	18.805
2017-09-25T00:27:31.911	1.556	-95.158	16.208	0.000	0.899	0.403	-0.150	1104	17.000
2017-09-25T00:33:11.797	1.800	-94.889	15.586	35280.394	0.293	0.496	0.175	1105	7.752
2017-09-25T00:35:48.158	1.559	-94.914	15.280	215938.255	0.606	0.332	0.063	1106	6.727
2017-09-21T07:06:43.909	2.047	-94.049	15.329	92807.898	0.216	0.311	-0.032	1109	6.964
2017-09-29T16:11:05.354	1.895	-94.726	15.301	32139.103	0.834	0.438	-0.237	1110	12.946
2017-09-18T20:52:31.242	2.352	-94.765	15.244	32067.354	0.789	0.501	-0.590	1120	17.000
2017-09-18T20:56:41.386	2.274	-98.110	18.001	54303.001	0.487	0.433	-0.052	1121	12.873
2017-09-27T23:38:19.300	1.857	-95.040	16.200	0.000	0.693	0.344	0.922	1061	15.134
2017-09-27T23:41:19.628	1.824	-94.608	15.450	27879.127	0.721	0.381	-0.103	1062	9.531
2017-09-22T00:31:06.856	2.766	-94.917	15.667	40117.848	0.652	0.265	-0.021	1066	9.352
2017-09-22T00:35:07.766	2.356	-93.603	15.189	16914.810	0.654	0.313	0.741	1067	8.000
2017-09-30T07:08:18.308	1.462	-95.111	15.701	26118.130	0.864	0.405	0.288	1069	12.000
2017-09-30T07:11:18.868	1.348	-95.086	16.098	0.000	0.770	0.358	-0.461	1070	10.000
2017-09-20T03:27:59.560	3.038	-95.152	15.649	29658.193	1.202	0.457	0.569	1073	22.000
2017-09-20T03:30:47.377	2.144	-95.147	15.827	3200.979	0.902	0.278	0.129	1074	7.822
2017-09-20T03:34:30.678	2.356	-95.105	14.794	194273.857	0.480	0.344	-0.974	1075	10.996
2017-09-20T15:44:39.322	2.216	-94.472	15.869	68184.667	0.082	0.195	0.003	1090	5.853
2017-09-20T15:47:02.252	2.171	-94.912	15.779	33476.937	0.696	0.262	-0.197	1091	9.000
2017-09-11T04:22:20.975	2.615	-94.147	14.954	5907.542	0.918	0.260	0.017	1129	5.182
2017-09-11T04:25:05.318	2.159	-94.912	14.678	22404.546	0.545	0.485	-0.150	1130	8.986
2017-09-11T04:32:54.501	3.305	-94.940	15.529	53508.580	0.526	0.314	-0.062	1131	8.769
2017-09-11T04:32:55.452	2.764	-94.752	15.549	29927.857	0.643	0.553	-0.125	1132	12.231
2017-09-11T04:34:32.975	2.861	-96.078	16.116	23527.931	0.626	0.487	0.113	1133	6.336
2017-09-11T04:40:15.068	1.711	-95.361	16.685	10105.450	0.640	0.235	-0.027	1134	10.403
2017-09-19T01:23:22.747	2.439	-94.500	15.373	31525.614	0.985	0.536	-0.314	1135	21.000
2017-09-20T22:20:34.102	1.619	-95.155	15.960	0.000	0.342	0.441	0.047	1137	5.788
2017-09-17T04:38:22.351	2.263	-94.741	16.512	117194.634	0.374	0.262	-0.209	1063	5.932
2017-09-06T20:28:12.023	1.070	-98.170	16.152	667.337	0.622	0.178	0.218	1065	11.874
2017-09-29T22:58:41.340	1.930	-94.454	15.191	32691.304	0.778	0.426	-0.385	1087	10.985
2017-09-29T23:02:40.820	1.438	-94.927	16.075	11811.664	0.792	0.472	0.091	1088	11.153
2017-09-29T23:06:39.084	2.326	-94.685	15.307	34134.990	1.014	0.306	-0.248	1089	15.000
2017-09-09T00:09:23.075	2.499	-95.366	16.031	0.000	0.482	0.423	-0.191	1221	11.589
2017-09-09T00:17:31.552	2.318	-94.748	15.184	61823.240	0.943	0.520	0.027	1222	6.482
2017-09-09T00:22:26.204	2.530	-94.803	15.176	51797.668	0.860	0.501	0.093	1223	7.974
2017-09-09T00:33:38.606	2.257	-94.844	17.255	238101.051	0.314	0.670	0.003	1224	5.000
2017-09-09T00:34:57.681	2.311	-95.150	15.063	31287.314	0.598	0.484	-0.102	1225	11.998
2017-09-09T00:39:50.605	2.102	-94.638	15.025	37496.834	0.575	0.199	-0.003	1226	4.710
2017-09-09T00:43:23.568	2.381	-94.721	15.045	37131.121	0.873	0.199	-0.006	1227	5.816
2017-09-09T00:44:18.334	2.113	-95.162	15.939	23215.299	0.738	0.448	-0.237	1228	8.914
2017-09-09T00:46:32.759	2.201	-95.418	16.228	2531.203	1.139	0.403	-0.276	1229	12.000
2017-09-09T00:47:53.335	2.737	-94.794	15.183	33527.981	0.903	0.543	-0.439	1230	18.546
2017-09-09T13:05:47.944	2.019	-95.103	15.733	58976.510	0.625	0.428	-0.162	1279	5.935
2017-09-09T13:14:39.678	1.981	-94.843	15.324	31456.398	0.619	0.480	-0.272	1280	9.526
2017-09-09T13:18:47.088	2.396	-94.641	14.775	50441.180	0.670	0.551	-0.018	1281	9.887
2017-09-09T13:18:42.083	3.624	-94.411	15.137	2920.848	0.233	0.277	-0.010	1282	5.028
2017-09-09T13:21:59.095	2.619	-94.876	14.646	8493.544	0.734	0.490	-0.181	1283	9.502
2017-09-09T13:25:37.347	2.415	-94.675	15.217	31494.820	0.135	0.520	0.012	1284	5.656
2017-09-27T03:43:46.871	1.812	-93.556	14.706	177903.779	0.960	0.566	0.171	1285	6.685
2017-09-25T16:17:01.980	1.829	-94.969	15.685	117875.367	0.624	0.467	0.058	1298	7.333
2017-09-30T16:33:12.171	1.471	-95.090	16.066	0.000	0.737	0.397	0.139	1303	14.492
2017-09-30T16:34:19.644	2.608	-93.358	14.914	20181.380	0.320	0.412	-0.005	1304	10.933
2017-09-13T01:16:19.761	2.109	-94.608	15.378	32485.128	0.965	0.412	-0.429	1308	8.864
2017-09-13T01:16:54.967	2.961	-94.663	15.792	11384.297	0.585	0.376	0.043	1310	11.163
2017-09-13T01:16:53.930	2.709	-94.377	15.380	22232.553	0.449	0.576	-0.047	1312	12.837
2017-09-15T13:06:16.428	1.760	-93.759	15.233	6221.616	0.008	0.392	0.001	1314	4.987
2017-09-12T16:13:27.031	2.249	-93.792	15.105	22473.236	0.662	0.432	-0.161	1317	8.957
2017-09-12T16:14:51.943	2.308	-94.159	14.606	52283.643	0.567	0.368	-0.104	1318	7.046
2017-09-12T16:17:01.143	2.110	-95.964	15.643	23198.721	0.565	0.471	-0.379	1319	6.057
2017-09-11T00:31:25.014	2.573	-96.193	15.561	180087.732	0.745	0.525	0.043	1371	6.400
2017-09-11T00:32:18.268	3.442	-94.273	15.114	34984.505	0.674	0.430	-0.120	1372	12.305
2017-09-11T00:32:20.444	3.511	-94.923	14.843	6934.721	0.288	0.372	-0.041	1373	7.676
2017-09-19T01:57:36.642	1.866	-94.381	15.568	78667.623	0.362	0.366	-0.027	1113	5.583
2017-09-19T01:58:43.685	2.733	-94.334	15.315	35656.225	0.800	0.340	-0.124	1114	9.584
2017-09-19T02:03:03.127	2.393	-95.275	13.916	9176.835	0.945	0.182	-0.043	1115	4.714
2017-09-19T02:06:39.828	2.334	-94.060	15.449	8848.765	0.816	0.447	0.134	1116	9.830
2017-09-10T00:29:53.664	1.978	-95.439	14.896	0.000	0.698	0.620	-0.009	1123	13.000
2017-09-10T00:36:49.245	2.019	-94.921	15.774	32717.907	0.324	0.480	-0.082	1124	6.436
2017-09-10T00:39:06.562	2.418	-94.817	17.532	173320.786	0.665	0.472	0.017	1125	4.626
2017-09-07T19:53:23.187	1.030	-97.030	15.967	18155.285	0.355	0.567	-0.467	1127	7.591
2017-09-21T11:32:23.708	2.220	-94.414	15.074	35668.620	0.904	0.522	-0.355	1128	10.597
2017-09-23T21:23:31.322	2.466	-94.531	16.226	122421.224	0.654	0.362	-0.277	1149	8.395
2017-09-23T21:38:55.473	1.904	-95.136	16.230	81424.929	0.597	0.438	-0.329	1150	12.311
2017-09-23T21:44:13.773	2.045	-94.996	15.348	242649.471	0.808	0.326	0.264	1151	7.741
2017-09-23T21:45:45.939	1.719	-95.080	16.116	0.000	0.405	0.336	0.050	1152	7.908
2017-09-19T17:47:52.427	1.835	-94.087	15.591	30255.422	0.148	0.274	-0.016	1188	4.399
2017-09-19T17:53:36.445	1.654	-94.518	15.360	0.000	0.395	0.455	0.675	1189	10.507
2017-09-19T18:03:42.681	2.256	-94.585	14.686	26947.516	1.263	0.116	-0.045	1190	5.000
2017-09-19T18:07:05.835	1.403	-94.914	14.727	22580.338	0.323	0.608	-0.055	1191	5.685
2017-09-19T18:14:38.973	4.751	-98.672	18.378	50032.540	0.721	0.365	0.013	1192	18.846
2017-09-27T04:20:17.242	1.526	-98.779	15.098	33451.325	0.724	0.232	-0.070	1215	10.962
2017-09-15T09:36:02.139	2.602	-94.187	15.217	17647.737	0.504	0.369	-0.104	1219	10.792
2017-09-20T04:48:02.163	2.107	-95.189	15.743	14421.121	0.410	0.513	-0.093	1236	10.697
2017-09-20T04:49:17.445	2.847	-95.090	15.811	31201.036	0.624	0.557	-0.192	1237	14.591
2017-09-15T14:41:36.425	2.536	-94.707	15.339	30524.847	0.993	0.517	-0.940	1243	21.000
2017-09-22T18:28:49.514	2.255	-95.096	15.714	113650.524	0.357	0.527	-0.046	1111	5.949
2017-09-22T18:30:29.047	2.299	-94.540	15.595	7949.031	0.754	0.208	-0.066	1112	9.731
2017-09-10T05:51:27.735	1.954	-94.555	14.771	26861.116	0.759	0.389	-0.125	1117	9.938
2017-09-26T02:06:53.767	2.433	-94.825	15.613	31999.463	0.914	0.518	-0.267	1118	15.902
2017-09-10T12:23:50.034	2.082	-95.112	16.175	0.000	0.783	0.356	-0.185	1119	15.000
2017-09-26T12:25:59.912	1.302	-95.038	16.033	0.000	0.619	0.387	0.015	1122	7.940
2017-09-20T16:12:32.085	1.824	-94.780	15.557	38690.919	0.175	0.304	0.009	1126	4.915
2017-09-10T13:23:08.452	2.696	-95.069	16.826	143073.713	0.651	0.561	-0.066	1194	11.750
2017-09-10T13:25:47.989	2.125	-98.596	15.520	0.000	0.566	0.293	-0.005	1195	11.758
2017-09-10T13:32:07.669	2.462	-94.931	15.136	31659.857	0.887	0.538	-0.251	1196	13.384
2017-09-10T13:34:58.521	1.203	-94.993	16.874	0.000	0.415	0.299	0.164	1197	7.000
2017-09-10T13:38:09.093	2.811	-94.578	15.301	34602.238	0.754	0.515	-0.463	1198	15.812
2017-09-10T13:40:04.088	2.722	-98.928	15.441	20667.925	0.654	0.254	0.012	1199	13.383
2017-09-10T13:42:40.007	1.946	-95.218	16.070	144186.157	0.051	0.375	-0.004	1200	4.677
2017-09-10T13:51:52.271	2.367	-95.316	16.628	256454.833	0.309	0.521	-0.398	1201	6.682
2017-09-20T14:40:29.982	2.174	-95.164	15.663	4990.680	0.986	0.674	-0.554	1136	7.000
2017-09-22T23:03:49.777	1.557	-94.832	15.891	4870.636	0.677	0.342	0.021	1138	4.531
2017-09-10T21:29:56.431	1.745	-95.121	14.438	0.000	0.088	0.458	-0.012	1145	4.842
2017-09-10T21:34:23.299	2.047	-96.111	16.569	217705.353	0.295	0.717	0.013	1146	4.648
2017-09-10T21:39:07.336	1.194	-95.326	16.669	4874.157	0.597	0.350	-0.015	1147	8.852
2017-09-11T23:24:13.701	1.722	-94.818	14.853	49646.035	0.979	0.366	-0.111	1164	7.811
2017-09-11T23:26:07.087	1.492	-95.343	14.547	4861.643	0.259	0.380	-0.033	1165	4.578
2017-09-11T23:39:40.146	1.998	-94.768	15.132	34826.325	0.417	0.344	-0.039	1166	7.904
2017-09-11T23:45:12.737	1.837	-95.283	15.550	53668.809	0.655	0.486	-0.127	1167	8.799
2017-09-11T23:47:16.275	1.539	-95.784	16.053	158015.790	0.629	0.302	-0.027	1168	11.980
2017-09-15T14:29:17.302	3.122	-94.391	15.050	30433.671	0.930	0.421	0.102	1169	9.712
2017-09-20T01:59:19.856	2.693	-95.355	17.798	188968.927	1.044	0.514	0.909	1216	9.689
2017-09-20T02:02:15.365	2.338	-94.652	15.401	20310.033	0.703	0.432	-0.413	1217	14.756
2017-09-11T21:09:11.342	3.558	-94.222	15.001	37564.885	0.694	0.406	-0.024	1220	9.664
2017-09-28T13:13:57.260	2.207	-95.075	16.251	0.000	1.120	0.429	-0.111	1244	21.962
2017-09-28T13:16:58.600	2.374	-94.920	15.858	29678.587	0.429	0.563	-0.030	1245	8.247
2017-09-28T13:33:04.378	1.722	-93.504	15.333	83187.021	0.084	0.539	0.005	1246	5.715
2017-09-23T12:10:42.766	2.068	-94.598	15.295	62758.508	0.259	0.332	-0.006	1248	6.987
2017-09-19T18:20:46.664	1.576	-95.378	15.458	0.000	0.442	0.211	0.054	1153	4.705
2017-09-22T02:34:11.063	1.805	-94.586	15.373	0.000	0.656	0.322	0.064	1157	6.395
2017-09-09T12:45:05.800	2.289	-95.216	14.956	31786.384	1.070	0.300	-0.023	1158	12.000
2017-09-29T10:27:47.388	1.671	-95.145	16.694	61416.484	0.869	0.470	0.086	1161	14.911
2017-09-09T09:52:01.682	2.267	-94.912	15.241	31374.283	0.981	0.434	-0.494	1209	11.000
2017-09-09T10:05:34.761	1.710	-94.879	17.651	164784.094	0.754	0.467	0.079	1210	8.906
2017-09-09T10:05:58.864	1.961	-94.815	15.251	33153.469	0.499	0.311	-0.112	1211	7.000
2017-09-09T10:19:28.183	2.163	-94.482	15.663	49489.455	0.946	0.451	-0.178	1212	12.901
2017-09-10T16:57:54.848	2.286	-94.771	15.147	34999.148	0.727	0.441	-0.288	1251	15.899
2017-09-10T17:01:40.784	2.849	-95.133	15.133	33291.350	0.521	0.437	-0.070	1252	9.104
2017-09-10T17:01:52.143	2.942	-94.482	15.448	29649.672	0.925	0.417	-0.084	1253	10.883
2017-09-10T17:05:51.515	2.622	-94.654	15.056	32800.186	0.767	0.366	-0.167	1254	10.350
2017-09-10T17:05:56.383	2.017	-95.096	14.952	34153.553	0.436	0.319	-0.063	1255	6.580
2017-09-10T17:08:41.163	1.807	-95.333	16.338	93550.998	1.135	0.483	0.200	1256	10.717
2017-09-30T09:58:17.292	1.221	-95.893	15.152	32504.972	0.906	0.710	-0.145	1288	4.820
2017-09-30T10:01:31.797	1.396	-94.080	15.245	134748.040	0.078	0.279	-0.001	1289	4.836
2017-09-19T00:11:25.149	2.610	-94.773	15.196	32436.377	1.236	0.483	0.736	1316	21.857
2017-09-29T06:36:47.542	1.837	-95.078	16.393	0.000	0.719	0.350	-0.002	1139	9.696
2017-09-29T06:36:39.345	1.317	-94.322	15.473	50650.110	0.771	0.274	0.216	1140	7.017
2017-09-17T01:43:48.272	2.084	-95.211	15.660	5189.099	0.946	0.462	-0.167	1141	11.820
2017-09-09T10:24:10.104	2.471	-94.903	15.605	61673.831	0.223	0.430	-0.036	1142	5.389
2017-09-09T10:24:08.736	2.094	-94.670	15.304	33065.647	0.478	0.431	-0.095	1143	9.568
2017-09-09T10:26:38.274	1.960	-94.633	14.891	30125.203	0.576	0.398	-0.096	1144	6.897
2017-09-14T23:16:03.238	2.192	-94.492	15.653	22681.457	1.162	0.523	-0.087	1148	15.000
2017-09-20T08:46:21.293	2.378	-94.814	15.426	32042.550	0.774	0.263	-0.084	1154	9.642
2017-09-20T08:49:43.039	1.848	-94.532	14.873	13279.581	0.489	0.277	0.031	1155	5.997
2017-09-14T08:53:41.586	1.614	-94.035	14.662	47280.298	0.647	0.351	-0.128	1156	7.000
2017-09-25T15:04:06.213	1.981	-95.557	16.451	14534.861	0.771	0.296	-0.001	1159	11.091
2017-09-25T15:05:24.176	2.671	-95.143	16.371	0.000	0.328	0.371	-0.017	1160	9.738
2017-09-27T03:33:28.308	1.810	-94.810	15.690	118946.575	0.790	0.427	-0.230	1162	19.007
2017-09-15T17:45:08.268	1.791	-93.814	15.302	36076.607	0.220	0.485	-0.036	1163	4.873
2017-09-16T10:59:52.770	2.030	-94.759	15.354	31917.500	1.033	0.470	-0.441	1202	15.783
2017-09-16T11:03:47.091	1.881	-94.326	15.063	32739.628	0.656	0.182	0.164	1203	6.778
2017-09-16T11:07:20.561	1.698	-95.141	15.632	6180.205	0.994	0.387	0.218	1204	13.727
2017-09-16T11:10:18.583	2.551	-94.508	15.729	41651.588	0.363	0.397	-0.032	1205	9.979
2017-09-16T11:12:09.582	1.848	-95.379	14.921	0.000	0.662	0.559	-0.035	1206	10.000
2017-09-22T06:02:49.345	1.704	-94.908	15.732	0.000	0.876	0.255	0.085	1238	5.018
2017-09-22T06:05:27.466	1.394	-95.348	15.458	0.000	0.643	0.227	-0.004	1239	6.000
2017-09-22T06:07:01.381	1.614	-93.537	15.085	43966.166	0.018	0.322	-0.002	1240	5.000
2017-09-08T16:19:16.921	3.029	-94.437	15.012	34358.469	1.241	0.573	-0.549	1290	18.962
2017-09-08T16:29:00.916	3.088	-95.140	15.434	50292.260	0.400	0.630	-0.076	1291	13.993
2017-09-08T16:30:55.040	2.449	-94.966	15.154	28703.558	0.594	0.487	-0.129	1292	7.000
2017-09-08T16:40:22.497	2.149	-95.111	15.084	20656.448	0.645	0.566	-0.164	1293	6.865
2017-09-10T05:20:30.726	2.158	-94.942	15.199	31164.156	0.500	0.433	-0.103	1294	12.956
2017-09-13T23:03:03.219	1.726	-94.606	15.439	6070.862	0.694	0.321	-0.078	1320	5.712
2017-09-13T23:09:20.249	2.297	-94.984	15.991	34175.285	0.740	0.393	-0.146	1321	9.132
2017-09-21T21:03:53.735	1.983	-95.295	15.633	1938.348	0.576	0.488	-0.195	1365	11.926
2017-09-16T09:44:56.299	1.965	-94.730	15.429	36095.722	0.255	0.391	-0.008	1370	5.696
2017-09-15T09:56:33.430	1.813	-94.684	15.446	2924.151	1.079	0.515	-0.073	1470	8.875
2017-09-15T10:03:57.485	1.829	-94.619	17.757	187986.855	0.849	0.374	0.614	1471	14.952
2017-09-15T10:12:04.200	2.587	-94.650	15.469	78503.037	0.262	0.447	0.067	1472	4.874
2017-09-15T10:12:04.637	2.217	-94.215	16.408	253199.680	0.464	0.471	-0.054	1473	5.836
2017-09-15T10:15:14.258	1.639	-93.492	14.201	0.000	0.878	0.225	0.106	1474	6.935
2017-09-29T05:38:30.741	1.457	-94.916	16.143	574.295	0.652	0.381	0.016	1207	5.427
2017-09-15T16:54:21.471	1.414	-97.260	15.940	4225.039	0.604	0.332	-0.048	1213	7.113
2017-09-15T16:56:25.050	2.152	-94.096	14.818	26878.585	1.122	0.202	0.106	1214	7.000
2017-09-08T02:57:24.932	1.075	-98.170	16.410	19838.514	0.268	0.355	-0.351	1218	9.000
2017-09-18T12:55:07.210	1.773	-95.546	15.840	0.000	0.613	0.384	0.272	1231	10.000
2017-09-18T12:57:16.651	1.992	-95.190	15.714	4169.393	0.729	0.196	-0.282	1232	8.313
2017-09-26T23:22:17.565	1.734	-94.516	15.767	50326.475	0.437	0.563	0.106	1233	12.000
2017-09-26T23:24:58.021	2.158	-95.159	16.333	0.000	0.168	0.339	-0.030	1234	6.134
2017-09-26T23:24:56.473	1.796	-95.283	15.516	177063.676	0.612	0.395	0.112	1235	11.866
2017-09-12T09:34:09.280	1.667	-94.459	15.423	29772.308	0.292	0.381	0.014	1511	5.883
2017-09-12T09:40:16.789	2.016	-94.853	15.877	2778.483	0.387	0.166	0.002	1512	5.659
2017-09-12T09:40:29.658	2.000	-95.980	16.025	244072.796	0.410	0.366	0.008	1513	6.000
2017-09-12T09:52:06.705	1.502	-94.823	15.809	0.000	0.937	0.540	0.079	1514	7.000
2017-09-12T09:57:57.447	2.355	-94.705	14.800	53397.267	0.846	0.496	-0.382	1515	8.999
2017-09-12T10:02:30.954	2.434	-94.439	15.283	24444.755	0.840	0.384	-0.208	1516	8.036
2017-09-12T10:02:32.894	1.379	-95.432	14.597	0.000	0.256	0.373	-0.040	1517	4.363
2017-09-12T10:04:28.129	1.755	-94.948	15.281	82371.903	0.467	0.488	0.037	1518	4.666
2017-09-12T10:05:04.945	1.754	-95.211	16.229	109930.588	0.708	0.333	0.020	1519	7.333
2017-09-12T10:13:31.687	1.822	-94.700	15.218	32664.861	0.822	0.283	-0.185	1520	9.029
2017-09-20T07:51:14.747	1.745	-94.830	15.584	0.000	0.621	0.371	0.003	1608	5.433
2017-09-20T07:56:44.288	1.744	-94.434	15.362	34896.155	0.810	0.308	-0.209	1609	10.000
2017-09-20T07:59:29.727	2.121	-95.598	16.706	0.000	0.689	0.588	0.554	1610	6.762
2017-09-20T08:01:01.650	2.294	-94.414	15.279	42979.478	0.668	0.369	-0.071	1611	8.939
2017-09-20T08:02:56.139	1.731	-94.536	15.734	34873.378	0.941	0.506	-0.224	1612	11.761
2017-09-20T08:04:50.937	1.168	-95.133	15.985	4342.681	0.822	0.359	-0.182	1613	11.914
2017-09-20T08:11:37.906	1.467	-94.865	15.708	0.000	0.486	0.220	0.017	1614	6.003
2017-09-20T08:12:48.642	1.698	-94.774	15.485	18002.648	0.627	0.328	-0.101	1615	7.000
2017-09-20T08:13:28.411	2.926	-95.122	15.687	34289.463	0.658	0.542	-0.274	1616	18.000
2017-09-20T08:21:18.601	1.907	-94.502	15.692	30280.022	0.854	0.336	-0.280	1617	7.907
2017-09-12T00:59:06.168	1.843	-95.818	15.663	312268.911	0.764	0.382	-0.025	1301	6.057
2017-09-12T01:00:19.193	3.026	-94.147	14.988	52763.582	0.614	0.329	0.004	1302	9.998
2017-09-13T13:11:16.002	2.400	-95.886	18.743	274573.808	0.021	0.695	-0.002	1396	4.262
2017-09-13T13:15:00.590	1.858	-95.438	15.033	673.711	0.371	0.393	0.016	1397	5.962
2017-09-13T13:20:53.571	2.003	-94.488	14.829	37248.165	0.661	0.654	-0.066	1398	10.953
2017-09-13T13:21:40.591	1.723	-95.272	15.262	2082.906	0.961	0.306	0.043	1399	8.840
2017-09-13T13:28:29.551	2.764	-94.926	15.894	51183.841	0.376	0.422	0.006	1400	6.320
2017-09-13T13:28:34.010	1.811	-95.250	15.514	63332.353	0.294	0.322	-0.046	1401	6.577
2017-09-22T22:48:12.887	1.526	-94.200	15.222	0.000	0.933	0.113	0.009	1414	5.000
2017-09-22T22:49:06.258	2.635	-94.930	16.363	338919.631	0.529	0.514	0.048	1415	5.375
2017-09-22T10:21:21.135	1.321	-95.774	15.684	190297.055	1.007	0.352	-0.145	1456	6.021
2017-09-22T10:22:53.480	2.406	-94.804	15.184	34304.350	1.078	0.342	-0.058	1457	9.447
2017-09-22T10:35:02.359	1.846	-94.722	15.477	32930.241	0.757	0.388	0.041	1458	9.141
2017-09-22T10:35:48.355	2.363	-93.588	15.141	32522.089	0.393	0.467	-0.032	1459	8.870
2017-09-23T23:52:38.590	1.931	-95.083	16.045	0.000	0.968	0.387	0.149	1257	13.859
2017-09-23T23:56:32.638	2.188	-94.678	14.732	35689.503	0.722	0.384	-0.086	1258	5.725
2017-09-23T23:57:31.888	2.087	-95.866	14.655	82309.550	0.629	0.323	0.022	1259	4.894
2017-09-26T02:13:55.156	0.747	-93.719	15.334	13937.484	0.447	0.318	-0.011	1286	4.802
2017-09-26T02:14:48.278	1.724	-95.054	15.205	32825.742	0.936	0.383	-0.152	1287	11.662
2017-09-11T05:23:32.503	2.431	-94.688	15.140	34203.419	1.022	0.564	-0.523	1296	19.805
2017-09-11T05:28:35.718	0.458	-97.588	16.053	20624.276	0.190	0.435	-0.009	1297	6.000
2017-09-18T06:48:40.188	1.605	-94.402	15.321	10278.219	0.624	0.225	-0.085	1305	6.494
2017-09-18T06:50:13.119	1.944	-95.054	16.383	0.000	0.858	0.350	-0.009	1306	12.089
2017-09-18T06:51:35.418	1.844	-95.262	15.472	5198.717	0.863	0.524	-0.285	1307	13.000
2017-09-21T21:09:51.720	1.527	-95.259	15.698	2474.283	0.264	0.460	-0.002	1313	7.000
2017-09-26T13:30:19.462	1.748	-94.794	15.404	111814.047	0.674	0.491	-0.087	1315	9.323
2017-09-30T08:56:49.396	1.836	-94.735	15.424	33748.120	1.066	0.472	-0.407	1422	14.269
2017-09-30T08:58:23.208	1.495	-94.999	16.018	0.000	0.729	0.278	-0.094	1423	7.627
2017-09-30T09:06:22.001	1.728	-94.859	15.841	23810.051	0.597	0.418	-0.097	1424	7.427
2017-09-30T09:10:38.062	1.244	-94.407	15.034	8937.945	0.168	0.458	-0.005	1425	4.836
2017-09-30T09:19:23.865	1.476	-95.010	15.980	191.757	0.622	0.273	-0.147	1426	9.349
2017-09-30T09:20:32.688	2.085	-95.161	16.329	0.000	0.430	0.473	0.016	1427	7.850
2017-09-30T09:20:32.206	1.860	-95.035	16.010	0.000	0.624	0.285	0.150	1428	11.143
2017-09-30T09:26:04.671	1.494	-94.503	15.416	32471.707	0.566	0.382	-0.172	1429	8.783
2017-09-30T09:29:42.476	1.350	-94.647	15.018	21257.772	0.888	0.395	-0.190	1430	6.538
2017-09-30T09:32:08.394	1.837	-94.672	15.333	32931.043	1.239	0.372	-0.462	1431	9.932
2017-09-30T09:33:41.116	1.991	-95.098	16.395	0.000	0.643	0.359	0.067	1432	10.521
2017-09-30T09:33:36.055	1.854	-94.582	15.822	80003.792	0.556	0.357	0.074	1433	6.331
2017-09-14T11:47:32.179	2.198	-94.670	15.541	59712.861	0.360	0.332	-0.026	1479	8.399
2017-09-14T11:47:31.238	1.792	-94.580	15.119	32744.398	0.914	0.342	-0.145	1480	10.580
2017-09-14T11:49:41.113	2.283	-95.212	16.139	238012.989	0.240	0.219	0.029	1481	4.167
2017-09-16T13:52:32.942	2.014	-94.949	16.008	2898.004	1.121	0.377	-0.149	1498	7.624
2017-09-18T18:56:47.441	1.952	-94.873	15.519	32663.806	0.782	0.190	0.003	1295	9.716
2017-09-21T12:09:13.062	2.141	-94.802	15.208	38501.830	0.859	0.348	0.106	1299	7.878
2017-09-21T12:11:01.704	2.682	-94.721	15.294	31964.424	0.905	0.563	-0.567	1300	15.961
2017-09-11T08:06:35.203	1.398	-94.460	15.594	89628.246	0.847	0.365	-0.020	1374	5.845
2017-09-11T08:10:55.974	2.009	-94.599	15.093	34855.857	0.270	0.430	-0.030	1375	6.517
2017-09-11T08:16:10.834	1.036	-94.601	15.155	32543.272	0.827	0.349	-0.106	1376	5.206
2017-09-11T08:20:46.610	1.885	-94.822	15.590	19852.640	0.571	0.452	0.024	1377	8.822
2017-09-19T07:29:12.355	1.809	-95.086	15.552	31865.978	0.510	0.570	-0.133	1391	6.021
2017-09-14T19:26:06.803	2.276	-94.986	18.185	352000.000	0.284	0.538	0.028	1393	6.000
2017-09-14T19:28:52.066	2.515	-94.072	16.572	128694.967	0.242	0.426	0.025	1394	5.954
2017-09-28T18:54:48.134	1.352	-94.664	15.481	20888.301	0.267	0.515	-0.040	1395	5.000
2017-09-28T05:40:34.566	1.747	-94.674	15.116	21046.760	0.835	0.361	-0.007	1411	6.798
2017-09-28T05:42:10.604	1.472	-94.958	14.198	35287.085	0.803	0.512	0.018	1412	9.215
2017-09-28T05:42:26.189	1.218	-94.688	15.420	1931.512	0.421	0.466	-0.043	1413	5.819
2017-09-20T21:52:21.479	1.832	-95.386	15.374	0.000	0.715	0.380	-0.292	1418	8.989
